subj,metric,time_ms,beta_uV
s17,G,280.0,-0.2594392854229413
s17,G,300.0,-0.11119897117629923
s17,G,320.0,-0.042917342924603946
s17,G,340.0,0.15031503187920997
s17,G,360.0,0.13743480799432345
s17,G,380.0,0.4155570943593893
s17,G,400.0,0.46092422716714343
s17,G,420.0,0.4606100891803942
s17,G,440.0,0.4481073275994567
s17,G,460.0,0.2257335288235358
s17,G,480.0,0.13984729920473593
s17,G,500.0,0.07765289427100755
s17,G,520.0,0.04085595907688804
s17,G,540.0,-0.10978387959868305
s17,G,560.0,-0.2178180108403739
s17,G,580.0,0.10314627896284531
s17,G,600.0,0.17011842669521227
s17,G,620.0,0.08806511114969466
s17,G,640.0,0.02799928693009321
s17,G,660.0,-0.19362518749881105
s17,G,680.0,-0.06933414964119045
s17,G,700.0,0.07822396269988555
s17,G,720.0,0.11686438826686157
s17,G,740.0,0.06826244748481239
s17,G,760.0,0.029020552336700214
s17,G,780.0,0.009059546881930072
s17,G,800.0,-0.0015248972069305446
s17,G,820.0,0.02513199723107149
s17,G,840.0,-0.0857356214012589
s17,G,860.0,-0.12129023568918242
s17,G,880.0,0.06733894010965141
s17,G,900.0,0.20108124171648517
s17,G,920.0,0.17567587993341166
s17,G,940.0,0.2509420613391147
s17,G,960.0,0.2953303069477133
s17,G,980.0,0.43443693169054803
s17,A,0.0,0.09920617531686476
s17,A,20.0,0.22099434244007926
s17,A,40.0,0.23449688543627356
s17,A,60.0,0.12111250500218698
s17,A,80.0,0.06769265154702875
s17,A,100.0,0.14258186721122923
s17,A,120.0,0.29089303747464934
s17,A,140.0,0.18705875188445723
s17,A,160.0,0.09116840058600949
s17,A,180.0,0.3392444173282491
s17,A,200.0,0.39259427743879083
s17,A,220.0,0.5201369831839444
s17,A,240.0,0.5321649773528495
s17,A,260.0,0.654765741206711
s17,A,280.0,0.6789148765380001
s17,A,300.0,0.46540005067150503
s17,A,320.0,0.3174025884037405
s17,A,340.0,0.27040566835963786
s17,A,360.0,0.2066737759353538
s17,A,380.0,0.08785825899885868
s17,A,400.0,0.04995955380992237
s17,A,420.0,0.14773757448395003
s17,A,440.0,-0.00019781686829763168
s17,A,460.0,-0.2217555606366782
s17,A,480.0,-0.2661397671053143
s17,A,500.0,-0.16283664198835934
s17,A,520.0,-0.03267425745452564
s17,A,540.0,-0.1393737920505747
s17,A,560.0,-0.18079000501645734
s17,A,580.0,-0.2764704209798553
s17,A,600.0,-0.2491818433707506
s17,A,620.0,-0.07393664926383159
s17,A,640.0,0.03761945865950997
s17,A,660.0,0.15092273549289115
s17,A,680.0,0.03709461967834894
s17,A,700.0,0.061807358469692486
s17,A,720.0,0.09145215661334129
s17,A,740.0,0.07341156500864587
s17,A,760.0,0.1338096336430306
s17,A,780.0,-0.0008026398084118452
s17,A,800.0,-0.05379316826088518
s17,A,820.0,-0.10422946538724859
s17,A,840.0,-0.052840263326900005
s17,A,860.0,-0.07760767352987086
s17,A,880.0,-0.06083290524350262
s17,A,900.0,0.060896400377968
s17,A,920.0,-0.03995741227147351
s17,A,940.0,0.060723042246579234
s17,A,960.0,0.10102467010574383
s17,A,980.0,0.01707286258087111
s17,I,0.0,-0.20492513366698062
s17,I,20.0,-0.2531085305630856
s17,I,40.0,-0.5614140952600759
s17,I,60.0,-0.5055415040145428
s17,I,80.0,-0.35651822535996014
s17,I,100.0,-0.19918262466295017
s17,I,120.0,-0.1731690342434632
s17,I,140.0,0.18366086980436896
s17,I,160.0,0.1447389827126843
s17,I,180.0,-0.34733733767358754
s17,I,200.0,-0.4149375064848275
s17,I,220.0,-0.41554141282564294
s17,I,240.0,-0.22563341847147517
s17,I,260.0,-0.1999514940553549
s17,I,280.0,-0.26514071174373527
s17,I,300.0,-0.2503617471539203
s17,I,320.0,-0.11627650014174179
s17,I,340.0,-0.24244991278058584
s17,I,360.0,-0.15801038313539545
s17,I,380.0,-0.22789524286104906
s17,I,400.0,-0.2876026589694268
s17,I,420.0,-0.1568648219950484
s17,I,440.0,0.1377331816235031
s17,I,460.0,0.452856713455889
s17,I,480.0,0.38886491817402113
s17,I,500.0,0.08426475832853747
s17,I,520.0,0.20196677438186
s17,I,540.0,0.15036821908593023
s17,I,560.0,0.40579641046768844
s17,I,580.0,0.40362022461900754
s17,I,600.0,0.23160132183865323
s17,I,620.0,0.0915205452067645
s17,I,640.0,0.07307311497692205
s17,I,660.0,0.3397336416306652
s17,I,680.0,0.5459391214357311
s17,I,700.0,0.33601011998065655
s17,I,720.0,0.43087452469720544
s17,I,740.0,0.610972932189554
s17,I,760.0,0.5879188796121817
s17,I,780.0,0.5308122402927005
s17,I,800.0,0.3861747328653014
s17,I,820.0,0.37013595079674855
s17,I,840.0,0.5900908572806522
s17,I,860.0,0.646273210645161
s17,I,880.0,0.15793572875835257
s17,I,900.0,0.0048981408363236245
s17,I,920.0,0.1672646044320494
s17,I,940.0,0.02457657064582594
s17,I,960.0,0.08130988452905694
s17,I,980.0,0.02693736296377988
s18,G,0.0,-0.022814449180393874
s18,G,20.0,0.002966670818838801
s18,G,40.0,0.0070467860457177215
s18,G,60.0,0.010546060224773451
s18,G,80.0,0.020563464622388516
s18,G,100.0,0.05946519733261801
s18,G,120.0,0.13526181816576283
s18,G,140.0,0.06162782227875696
s18,G,160.0,0.04042128838738603
s18,G,180.0,0.06885541894665194
s18,G,200.0,0.11977413052370006
s18,G,220.0,0.09972114084328447
s18,G,240.0,0.06366731055393349
s18,G,260.0,0.08159007601877236
s18,G,280.0,0.14986643674157554
s18,G,300.0,0.19779029807861728
s18,G,320.0,0.214852968918575
s18,G,340.0,0.20664928544317288
s18,G,360.0,0.2551822974382717
s18,G,380.0,0.2756414086093068
s18,G,400.0,0.26641627219685665
s18,G,420.0,0.2958651521376592
s18,G,440.0,0.32853963560855354
s18,G,460.0,0.41757828789898443
s18,G,480.0,0.47695461783026033
s18,G,500.0,0.4753915680258845
s18,G,520.0,0.4158098991975289
s18,G,540.0,0.4796778540743663
s18,G,560.0,0.6173007254595492
s18,G,580.0,0.624223122961895
s18,G,600.0,0.5030432464011623
s18,G,620.0,0.6003690218461744
s18,G,640.0,0.7867159581383514
s18,G,660.0,0.8056570899585607
s18,G,680.0,0.7989972119668564
s18,G,700.0,0.746040583537427
s18,G,720.0,0.703480690507382
s18,G,740.0,0.6992174181506118
s18,G,760.0,0.761994180314483
s18,G,780.0,0.8231735450162616
s18,G,800.0,0.7839470674317807
s18,G,820.0,0.7015880917733197
s18,G,840.0,0.6606191311042553
s18,G,860.0,0.651704358960166
s18,G,880.0,0.6580211386873357
s18,G,900.0,0.7104391634407693
s18,G,920.0,0.706694633593955
s18,G,940.0,0.6685405186133274
s18,G,960.0,0.5586120399791841
s18,G,980.0,0.5292187598757723
s18,A,0.0,0.13230487994024226
s18,A,20.0,0.09281700981313426
s18,A,40.0,0.07905217504619406
s18,A,60.0,0.11183068239514139
s18,A,80.0,0.15739404940053595
s18,A,100.0,0.08485339637156898
s18,A,120.0,0.075453361568923
s18,A,140.0,0.04001847091420851
s18,A,160.0,-0.018577158696859254
s18,A,180.0,-0.0777169285466035
s18,A,200.0,-0.158876557300699
s18,A,220.0,-0.13676583258311925
s18,A,240.0,-0.15776529801161235
s18,A,260.0,-0.2160591591809338
s18,A,280.0,-0.16437396146354694
s18,A,300.0,-0.1896234314491208
s18,A,320.0,-0.1887034211474722
s18,A,340.0,-0.2383502429934481
s18,A,360.0,-0.30497630096301426
s18,A,380.0,-0.11724220732191253
s18,A,400.0,-0.09898553263690653
s18,A,420.0,-0.2443276409158037
s18,A,440.0,-0.2760552423005729
s18,A,460.0,-0.2039429695006118
s18,A,480.0,-0.06481932869473914
s18,A,500.0,-0.12013143080494051
s18,A,520.0,-0.1848606373432129
s18,A,540.0,-0.04814919179518718
s18,A,560.0,0.04345399184843125
s18,A,580.0,0.03633088367694588
s18,A,600.0,0.03145261130329735
s18,A,620.0,0.06665329835978451
s18,A,640.0,0.05905532198307157
s18,A,660.0,0.07464693204267424
s18,A,680.0,0.10980011806677588
s18,A,700.0,0.1011131568545586
s18,A,720.0,0.16355737039322385
s18,A,740.0,0.2175048215824376
s18,A,760.0,0.21173767079325417
s18,A,780.0,0.07225915763041511
s18,A,800.0,-0.12243111268831651
s18,A,820.0,-0.18078860591857446
s18,A,840.0,-0.16475978788866702
s18,A,860.0,-0.14765655763868113
s18,A,880.0,-0.16666484385937777
s18,A,900.0,-0.228801029470477
s18,A,920.0,-0.27095259859553905
s18,A,940.0,-0.31478637517325
s18,A,960.0,-0.3291929296874954
s18,A,980.0,-0.30398798024005047
s18,I,0.0,-0.1683352600814006
s18,I,20.0,-0.16601887463891807
s18,I,40.0,-0.20228824002440007
s18,I,60.0,-0.19935202864550453
s18,I,80.0,-0.1674616836119406
s18,I,100.0,-0.05785492738455875
s18,I,120.0,-0.11455794039372941
s18,I,140.0,-0.13078507795526315
s18,I,160.0,-0.1217545850108998
s18,I,180.0,-0.1742710882974499
s18,I,200.0,-0.20865138769298988
s18,I,220.0,-0.21269675129564722
s18,I,240.0,-0.18990397458641312
s18,I,260.0,-0.2647214161472765
s18,I,280.0,-0.4778756251465653
s18,I,300.0,-0.42577584332507395
s18,I,320.0,-0.34996183057455504
s18,I,340.0,-0.454829326389247
s18,I,360.0,-0.39391093222883666
s18,I,380.0,-0.501282429506713
s18,I,400.0,-0.5240381604595269
s18,I,420.0,-0.455437894472619
s18,I,440.0,-0.33588179118340206
s18,I,460.0,-0.3223699776176002
s18,I,480.0,-0.441190971773492
s18,I,500.0,-0.5695804237541319
s18,I,520.0,-0.4937440865227897
s18,I,540.0,-0.3719581375760696
s18,I,560.0,-0.4455974018899011
s18,I,580.0,-0.5864246859171756
s18,I,600.0,-0.7403721157814483
s18,I,620.0,-0.8236192039019287
s18,I,640.0,-0.7921176141486242
s18,I,660.0,-0.6861201713837491
s18,I,680.0,-0.6982375334353327
s18,I,700.0,-0.6161676916175042
s18,I,720.0,-0.6649673158956255
s18,I,740.0,-0.7467466650401886
s18,I,760.0,-0.8218101639328654
s18,I,780.0,-0.7788619142350012
s18,I,800.0,-0.5707902545491126
s18,I,820.0,-0.4386211233254677
s18,I,840.0,-0.48198508243564253
s18,I,860.0,-0.5820238159561888
s18,I,880.0,-0.5742867570633567
s18,I,900.0,-0.585153002089582
s18,I,920.0,-0.6032743735354335
s18,I,940.0,-0.5679472509216696
s18,I,960.0,-0.4840706699769753
s18,I,980.0,-0.38011230398275075
s19,G,0.0,0.036449099619946676
s19,G,20.0,0.07395830874116341
s19,G,40.0,-0.04926788278377403
s19,G,60.0,-0.14096590984210072
s19,G,80.0,-0.10472224122711724
s19,G,100.0,-0.013080188610553144
s19,G,120.0,-0.16413790878368234
s19,G,140.0,-0.18649220044321457
s19,G,160.0,0.015202149986701191
s19,G,180.0,-0.08926919638722573
s19,G,200.0,-0.3602337562092657
s19,G,220.0,-0.3980243303510086
s19,G,240.0,-0.2997065863295241
s19,G,260.0,-0.462046322145622
s19,G,280.0,-0.5690875670502471
s19,G,300.0,-0.3722359493158315
s19,G,320.0,-0.4723818718659354
s19,G,340.0,-0.3803094074174143
s19,G,360.0,-0.28766372023765496
s19,G,380.0,-0.24816958411962747
s19,G,400.0,-0.15461752247711436
s19,G,420.0,-0.17032659425139698
s19,G,440.0,-0.2555554629716684
s19,G,460.0,-0.07965159154938815
s19,G,480.0,0.08683308943923956
s19,G,500.0,-0.14355010016974196
s19,G,520.0,-0.1323091646973412
s19,G,540.0,0.15820961718580068
s19,G,560.0,0.17777345203158654
s19,G,580.0,-0.035506634707665574
s19,G,600.0,-0.16535630160440606
s19,G,620.0,-0.16508530268731075
s19,G,640.0,-0.03605380840426341
s19,G,660.0,-0.10442665265340575
s19,G,680.0,-0.023096240880656038
s19,G,700.0,-0.004792570818794601
s19,G,720.0,-0.1874179627231813
s19,G,740.0,-0.31265324420263507
s19,G,760.0,-0.2444041668573655
s19,G,780.0,-0.17142675129586016
s19,G,800.0,-0.155604462676654
s19,G,820.0,-0.17723534884984035
s19,G,840.0,-0.12185009729604458
s19,G,860.0,-0.17222644399033732
s19,G,880.0,-0.13724277295085793
s19,G,900.0,-0.0744818655027211
s19,G,920.0,0.04317881817873884
s19,G,940.0,0.05422772121514249
s19,G,960.0,0.060962861366791285
s19,G,980.0,-0.00294351251746576
s19,A,0.0,-0.030562958637061082
s19,A,20.0,0.018897979484101993
s19,A,40.0,0.0728300901804502
s19,A,60.0,0.09981505071032314
s19,A,80.0,0.1276221364387679
s19,A,100.0,0.0974547798187255
s19,A,120.0,0.08061979425176974
s19,A,140.0,-0.09029611711633773
s19,A,160.0,-0.002158730677189649
s19,A,180.0,0.057675218975375794
s19,A,200.0,0.15688626463883826
s19,A,220.0,0.28402613890681516
s19,A,240.0,0.3876325146004945
s19,A,260.0,0.4174516102977081
s19,A,280.0,0.5456799989628893
s19,A,300.0,0.5016640909558999
s19,A,320.0,0.31276347257483395
s19,A,340.0,0.3826996355885971
s19,A,360.0,0.3741829780408166
s19,A,380.0,0.32900215326496807
s19,A,400.0,0.2867582145842046
s19,A,420.0,0.22890652336816017
s19,A,440.0,0.25358248505802167
s19,A,460.0,0.1920767487262292
s19,A,480.0,0.11803641054788122
s19,A,500.0,0.2510622135068223
s19,A,520.0,0.22797938291934128
s19,A,540.0,0.15684673429073367
s19,A,560.0,0.13938085715543155
s19,A,580.0,0.2198889019974795
s19,A,600.0,0.07647158312581365
s19,A,620.0,0.044232827947850016
s19,A,640.0,0.1483484206239047
s19,A,660.0,0.16264330297832713
s19,A,680.0,0.026659556323387693
s19,A,700.0,0.08819073390778343
s19,A,720.0,0.2913736929682537
s19,A,740.0,0.3156014854087897
s19,A,760.0,0.19593613423858178
s19,A,780.0,0.09321325497408707
s19,A,800.0,0.12481675286744681
s19,A,820.0,0.14585544966536673
s19,A,840.0,-0.024035881486416624
s19,A,860.0,-0.1149119250651402
s19,A,880.0,-0.1440016312391232
s19,A,900.0,-0.23598162406943324
s19,A,920.0,-0.30873966113640305
s19,A,940.0,-0.19569812012527
s19,A,960.0,-0.1619430369488707
s19,A,980.0,-0.21080321113997996
s19,I,0.0,-0.1067449994481603
s19,I,20.0,-0.061781747859375
s19,I,40.0,-0.03562690584999311
s19,I,60.0,-0.13469076848360645
s19,I,80.0,-0.016343195347302317
s19,I,100.0,0.11831803171622163
s19,I,120.0,0.012749276940132448
s19,I,140.0,0.11317610431297506
s19,I,160.0,0.2484657049601281
s19,I,180.0,0.04278027998884698
s19,I,200.0,0.04733334746666715
s19,I,220.0,0.16623605734434677
s19,I,240.0,0.1732803123119941
s19,I,260.0,0.21142968734599366
s19,I,280.0,0.026159148999426594
s19,I,300.0,0.12055016188311109
s19,I,320.0,0.16963636793832254
s19,I,340.0,-0.00928288970098741
s19,I,360.0,0.060710597765874105
s19,I,380.0,-0.05330976054435401
s19,I,400.0,-0.08435274322401125
s19,I,420.0,-0.009999800394218397
s19,I,440.0,-0.05029395017276406
s19,I,460.0,-0.13151296771813464
s19,I,480.0,-0.15533213137014645
s19,I,500.0,-0.3479180457368385
s19,I,520.0,-0.18554870995504194
s19,I,540.0,-0.29237945307632995
s19,I,560.0,-0.21087618037464548
s19,I,580.0,-0.3630286682422024
s19,I,600.0,-0.0397710533751274
s19,I,620.0,0.41187321823127454
s19,I,640.0,0.16523570892909728
s19,I,660.0,0.17252769136912505
s19,I,680.0,0.27260470530362196
s19,I,700.0,0.2341796582027769
s19,I,720.0,0.24502520891514976
s19,I,740.0,0.3436636924788632
s19,I,760.0,0.26012362868142025
s19,I,780.0,0.12694311759107524
s19,I,800.0,0.22068220143530706
s19,I,820.0,0.4791254176238037
s19,I,840.0,0.3072547297449044
s19,I,860.0,0.17721138358306135
s19,I,880.0,0.4583625728921697
s19,I,900.0,0.6608233057335161
s19,I,920.0,0.5372369392766139
s19,I,940.0,0.2751392407125054
s19,I,960.0,0.28100258146705537
s19,I,980.0,0.27048680575444617
s20,G,0.0,-0.07748993092803791
s20,G,20.0,0.047907456423044836
s20,G,40.0,0.0646843131268878
s20,G,60.0,-0.0029991106624331076
s20,G,80.0,-0.10478923176894425
s20,G,100.0,-0.12578164037472128
s20,G,120.0,-0.028069644380873615
s20,G,140.0,-0.10749651242075964
s20,G,160.0,0.05138293086738005
s20,G,180.0,-0.011637600766072481
s20,G,200.0,-0.17372872702468486
s20,G,220.0,-0.08329884154996003
s20,G,240.0,-0.019666976781881652
s20,G,260.0,0.13307755277286093
s20,G,280.0,0.17327016032360432
s20,G,300.0,0.05873856703781878
s20,G,320.0,0.12063650317435458
s20,G,340.0,0.22791345117344336
s20,G,360.0,0.11934646533220308
s20,G,380.0,0.021878626030263353
s20,G,400.0,0.13881471381034624
s20,G,420.0,0.1719710271935185
s20,G,440.0,0.09009638955984255
s20,G,460.0,0.1643762101294475
s20,G,480.0,0.3361481203790909
s20,G,500.0,0.40144894279249776
s20,G,520.0,0.36453266349471863
s20,G,540.0,0.2317902161308587
s20,G,560.0,0.20439190147119413
s20,G,580.0,0.14979572169562
s20,G,600.0,0.259197699668247
s20,G,620.0,0.20939464332811347
s20,G,640.0,0.1662877404939818
s20,G,660.0,0.3333067311335833
s20,G,680.0,0.24899805176191234
s20,G,700.0,0.2955306486191921
s20,G,720.0,0.33146375799594974
s20,G,740.0,0.19788029547800673
s20,G,760.0,0.22115521295525015
s20,G,780.0,0.28888903978468633
s20,G,800.0,0.17360111791966068
s20,G,820.0,0.06335133565056977
s20,G,840.0,0.1027550100925882
s20,G,860.0,0.1666068119829226
s20,G,880.0,0.27698232286963764
s20,G,900.0,0.2991228592729237
s20,G,920.0,0.4634713186128238
s20,G,940.0,0.6032427079336258
s20,G,960.0,0.557427489174127
s20,G,980.0,0.4229493314164804
s20,A,0.0,0.10617499565773157
s20,A,20.0,0.06860578463649528
s20,A,40.0,-0.07452604445975672
s20,A,60.0,-0.2735527833291881
s20,A,80.0,-0.43267674102314213
s20,A,100.0,-0.4003041740165239
s20,A,120.0,-0.35900666774655976
s20,A,140.0,-0.31329516852148076
s20,A,160.0,-0.09807611098473477
s20,A,180.0,-0.276842169458401
s20,A,200.0,-0.3621717165201708
s20,A,220.0,-0.34009756611248465
s20,A,240.0,-0.39662804770183924
s20,A,260.0,-0.3630662036413715
s20,A,280.0,-0.4180578257787253
s20,A,300.0,-0.4251179367472244
s20,A,320.0,-0.47259114893172827
s20,A,340.0,-0.6957483384002503
s20,A,360.0,-0.6985088026939594
s20,A,380.0,-0.6726306368916288
s20,A,400.0,-0.6604400963223
s20,A,420.0,-0.810570493409912
s20,A,440.0,-0.7130863131721776
s20,A,460.0,-0.35748935290224293
s20,A,480.0,-0.41769085514092574
s20,A,500.0,-0.4471792926142161
s20,A,520.0,-0.4850013310604835
s20,A,540.0,-0.35404877622510866
s20,A,560.0,-0.2846593203300189
s20,A,580.0,-0.5122370314378392
s20,A,600.0,-0.49778943757204025
s20,A,620.0,-0.35202331090970035
s20,A,640.0,-0.6533488271648333
s20,A,660.0,-0.7293900425205256
s20,A,680.0,-0.4796551775765606
s20,A,700.0,-0.2667730235198106
s20,A,720.0,-0.34228331344303237
s20,A,740.0,-0.5479438761376003
s20,A,760.0,-0.5592675077868583
s20,A,780.0,-0.5368177963495186
s20,A,800.0,-0.5605050773112166
s20,A,820.0,-0.47522487767217775
s20,A,840.0,-0.4462609541634489
s20,A,860.0,-0.6098031547033611
s20,A,880.0,-0.5737034891156516
s20,A,900.0,-0.589218954127384
s20,A,920.0,-0.6027160054703289
s20,A,940.0,-0.7794616241540369
s20,A,960.0,-1.0934932474530652
s20,A,980.0,-1.1277568347396887
s20,I,0.0,-0.032390475414525804
s20,I,20.0,0.24066651524553606
s20,I,40.0,0.5060048280829063
s20,I,60.0,0.4839269962410017
s20,I,80.0,0.6227073333984114
s20,I,100.0,0.6391146011003173
s20,I,120.0,0.31517439291749905
s20,I,140.0,0.4367842115971917
s20,I,160.0,0.43452437103815306
s20,I,180.0,0.6427310280813966
s20,I,200.0,0.7906307919769794
s20,I,220.0,0.8343359501701026
s20,I,240.0,1.0295947564361154
s20,I,260.0,1.0470389074306152
s20,I,280.0,1.066806245413932
s20,I,300.0,1.0835272988696927
s20,I,320.0,0.7927488126698481
s20,I,340.0,0.8433618152511668
s20,I,360.0,0.9846536205201293
s20,I,380.0,1.0577665824224678
s20,I,400.0,0.7812282861513562
s20,I,420.0,0.684400632749523
s20,I,440.0,0.9120077869476138
s20,I,460.0,0.17911818637359123
s20,I,480.0,0.19068306914316385
s20,I,500.0,0.06978205980446527
s20,I,520.0,-0.03603873585525777
s20,I,540.0,0.15568771242422172
s20,I,560.0,0.1336427109699982
s20,I,580.0,0.41643743985061943
s20,I,600.0,0.441448445566908
s20,I,620.0,0.13110964260551272
s20,I,640.0,0.42199032877903286
s20,I,660.0,0.38296259301629687
s20,I,680.0,0.5319124203990624
s20,I,700.0,0.5189912275659007
s20,I,720.0,0.50580034251976
s20,I,740.0,0.4579768607209228
s20,I,760.0,0.3656592275745478
s20,I,780.0,0.6840660494165475
s20,I,800.0,0.7442024463486139
s20,I,820.0,0.5775312909046442
s20,I,840.0,0.6537986341620144
s20,I,860.0,0.7257948383455409
s20,I,880.0,0.5641813791906539
s20,I,900.0,0.46222267477793866
s20,I,920.0,0.5348740641665242
s20,I,940.0,0.7498130203789092
s20,I,960.0,1.1550663063382292
s20,I,980.0,1.0960844604146445
s21,G,0.0,0.10880861584049961
s21,G,20.0,-0.127654950917513
s21,G,40.0,-0.16001080068992582
s21,G,60.0,-0.04744086095784437
s21,G,80.0,0.033873058029227576
s21,G,100.0,-0.01941628632899512
s21,G,120.0,-0.06105819968692387
s21,G,140.0,-0.1259884535567582
s21,G,160.0,-0.14387577316749459
s21,G,180.0,-0.11595690196976804
s21,G,200.0,-0.20238431929595965
s21,G,220.0,-0.3662304060948464
s21,G,240.0,-0.3600963904885757
s21,G,260.0,-0.2808978086748848
s21,G,280.0,-0.4383687553850141
s21,G,300.0,-0.337496811706806
s21,G,320.0,-0.2502229594430933
s21,G,340.0,-0.3016179353504902
s21,G,360.0,0.024288800173150646
s21,G,380.0,0.04365432615892667
s21,G,400.0,-0.055253116132343266
s21,G,420.0,0.11599180034961276
s21,G,440.0,0.0245382939811725
s21,G,460.0,0.008580836500090422
s21,G,480.0,0.06357647942718239
s21,G,500.0,-0.3430863013807726
s21,G,520.0,0.01776564520227294
s21,G,540.0,0.01837268649761322
s21,G,560.0,-0.172723721467329
s21,G,580.0,-0.37847326655368646
s21,G,600.0,-0.5575673183655172
s21,G,620.0,-0.4254686769962697
s21,G,640.0,-0.1812643963092825
s21,G,660.0,-0.31919482520018133
s21,G,680.0,-0.3672888910695595
s21,G,700.0,-0.2980536384222431
s21,G,720.0,-0.41799336725246433
s21,G,740.0,-0.5060516952565642
s21,G,760.0,-0.49157986009789534
s21,G,780.0,-0.5155515836479623
s21,G,800.0,-0.6008574343795561
s21,G,820.0,-0.6455545613983424
s21,G,840.0,-0.5700678420873342
s21,G,860.0,-0.5498301477099914
s21,G,880.0,-0.47452263023807356
s21,G,900.0,-0.5672514278450758
s21,G,920.0,-0.6014018860737559
s21,G,940.0,-0.4452015496848231
s21,G,960.0,-0.4184907754011138
s21,G,980.0,-0.3055202038258896
s21,A,0.0,0.020558191130067655
s21,A,20.0,0.13313687513042993
s21,A,40.0,0.3294701413602491
s21,A,60.0,0.5771914675441971
s21,A,80.0,0.6087350368401202
s21,A,100.0,0.3202098276888023
s21,A,120.0,0.24664013035840307
s21,A,140.0,0.1851340917203178
s21,A,160.0,0.2364063865979097
s21,A,180.0,0.17512455131090354
s21,A,200.0,-0.15584057505484963
s21,A,220.0,-0.0428032332464169
s21,A,240.0,-0.1824587782443318
s21,A,260.0,-0.06823149091234978
s21,A,280.0,0.024156048303042535
s21,A,300.0,-0.37848088431640836
s21,A,320.0,-0.41999176963960794
s21,A,340.0,-0.10283778507687605
s21,A,360.0,-0.3502582692040008
s21,A,380.0,-0.6892397696190556
s21,A,400.0,-0.8854566081184739
s21,A,420.0,-0.6808090905299197
s21,A,440.0,-0.6600916143832006
s21,A,460.0,-0.6072655760276081
s21,A,480.0,-0.5847896894104911
s21,A,500.0,-0.20681975497265415
s21,A,520.0,-0.17850949625614196
s21,A,540.0,-0.20561371291201433
s21,A,560.0,-0.345292708856381
s21,A,580.0,-0.1363287874448567
s21,A,600.0,0.31892153504140985
s21,A,620.0,0.231806213265162
s21,A,640.0,-0.032754037485859366
s21,A,660.0,-0.029158099296850162
s21,A,680.0,0.05747979886422976
s21,A,700.0,0.10358509533991617
s21,A,720.0,0.15474290181276656
s21,A,740.0,0.15232030215818618
s21,A,760.0,0.06438222743364186
s21,A,780.0,0.08954787551672831
s21,A,800.0,0.17991965848089447
s21,A,820.0,0.261461834212776
s21,A,840.0,0.41846176640659194
s21,A,860.0,0.2648846117024392
s21,A,880.0,0.2022008809885526
s21,A,900.0,0.2607256212642131
s21,A,920.0,0.26857604795323925
s21,A,940.0,0.1769784329904314
s21,A,960.0,-0.004660592702317758
s21,A,980.0,-0.08964532610655475
s21,I,0.0,-0.0037622156575558077
s21,I,20.0,0.18345516843945034
s21,I,40.0,0.04658545817752413
s21,I,60.0,-0.1893021563060504
s21,I,80.0,-0.19684387751474924
s21,I,100.0,0.05260363507397664
s21,I,120.0,0.23759958513919374
s21,I,140.0,0.15636293501384116
s21,I,160.0,0.1248160368570027
s21,I,180.0,0.13706993790809593
s21,I,200.0,0.3418724450337345
s21,I,220.0,0.2773711333768883
s21,I,240.0,0.3705237610394732
s21,I,260.0,0.16425599046595712
s21,I,280.0,0.5900420134832138
s21,I,300.0,0.8567517314800498
s21,I,320.0,0.6933307307611898
s21,I,340.0,0.328546524394026
s21,I,360.0,0.3021065639903986
s21,I,380.0,0.8239379156946505
s21,I,400.0,1.041860559686099
s21,I,420.0,0.675142759818327
s21,I,440.0,0.7418028399445716
s21,I,460.0,0.8643270250774608
s21,I,480.0,0.9265492237045734
s21,I,500.0,0.7324225410257323
s21,I,520.0,0.5286897298213697
s21,I,540.0,0.5175669083508554
s21,I,560.0,0.77803604885324
s21,I,580.0,0.6176572537670876
s21,I,600.0,0.18803585293255
s21,I,620.0,0.5852864379586141
s21,I,640.0,0.6365061012040802
s21,I,660.0,0.7755934631657763
s21,I,680.0,0.5152012928102498
s21,I,700.0,0.27450529833365883
s21,I,720.0,0.3274428943724321
s21,I,740.0,0.22449513244473548
s21,I,760.0,0.5208653441715829
s21,I,780.0,0.7502318289406661
s21,I,800.0,0.5247852560447379
s21,I,820.0,0.28911781012445553
s21,I,840.0,-0.09007922166158872
s21,I,860.0,0.026994628309084584
s21,I,880.0,0.1087359338605203
s21,I,900.0,0.0023412213107088797
s21,I,920.0,-0.20230261151478837
s21,I,940.0,-0.15997903540761044
s21,I,960.0,0.12083958267676811
s21,I,980.0,-0.03190317686393819
s22,G,0.0,0.01021720000132914
s22,G,20.0,0.048891804071622885
s22,G,40.0,0.10336197989008168
s22,G,60.0,0.026195310603407823
s22,G,80.0,0.021104876318835286
s22,G,100.0,-0.016135382012455263
s22,G,120.0,-0.024130790892561357
s22,G,140.0,-0.0869178180643471
s22,G,160.0,0.030021013901895544
s22,G,180.0,0.1322597627832708
s22,G,200.0,0.18327501880779237
s22,G,220.0,0.10582411527084137
s22,G,240.0,0.0548972127877255
s22,G,260.0,0.060281194003349636
s22,G,280.0,0.3263884817646262
s22,G,300.0,0.4249384311637074
s22,G,320.0,0.21397784031039413
s22,G,340.0,-0.07160005011300713
s22,G,360.0,0.2212175955794394
s22,G,380.0,0.4427133744508629
s22,G,400.0,0.23276193328081016
s22,G,420.0,0.2342656159786824
s22,G,440.0,0.27024140551894577
s22,G,460.0,0.15710255739100099
